Timestamp	Iterationer	Rumtemperatur	Slush Ice temperatur	Brinetemperatur	Lufttemperaturen fra kondensator	Motortemperatur	Temperaturen efter fordamper	Kondensator luft	Kompressortemperatur	Temperatur efter EPV	Temperatur efter kompressor	Temperatur efter kondensator 	Tryk høj	Tryk lav
	2333,000000	28,338599	-0,291545	-0,134977		28,138832	6,367508	24,480254	-2,190426	49,440565	26,456345	48,167676	6,409840	-0,105215
	2334,000000	28,388352	-0,277628	-0,111894		28,145892	6,388207	24,487151	-2,181112	49,460517	26,459030	48,118224	6,414966	-0,103100
	2335,000000	28,374135	-0,287287	-0,120086		28,149724	6,414566	24,477539	-2,153481	49,474359	26,464961	48,087155	6,409840	-0,106273
	2336,000000	28,118492	-0,280781	-0,123449		28,139434	6,431916	24,495973	-2,116442	49,492889	26,455552	48,060904	6,411549	-0,104158
	2337,000000	28,345705	-0,292054	-0,114054		28,155397	6,421638	24,493921	-2,104538	49,507376	26,460995	48,022118	6,411549	-0,104158
	2338,000000	28,331493	-0,291150	-0,119338		28,134632	6,429424	24,505719	-2,073728	49,526626	26,465936	47,984645	6,409840	-0,103100
	2339,000000	28,324387	-0,284160	-0,111599		28,132295	6,448020	24,491024	-2,049013	49,521783	26,463628	47,942218	6,411549	-0,105215
	2340,000000	28,395461	-0,292186	-0,133669		28,137099	6,460966	24,488100	-2,039207	49,503182	26,463810	47,910196	6,413257	-0,104158
	2341,000000	28,203650	-0,287072	-0,141757		28,141086	6,457261	24,481224	-2,000175	49,530148	26,455604	47,891637	6,406423	-0,105215
	2342,000000	28,132681	-0,301405	-0,125208		28,137050	6,481804	24,469986	-1,986064	49,527425	26,462078	47,852775	6,406423	-0,106273
	2343,000000	28,459461	-0,291392	-0,122647		28,155265	6,490718	24,477014	-1,975980	49,511624	26,451343	47,804591	6,413257	-0,105215
	2344,000000	28,217849	-0,281207	-0,112186		28,135682	6,480018	24,478384	-1,936455	49,462821	26,467646	47,765619	6,411549	-0,103100
	2345,000000	28,295968	-0,290882	-0,121926		28,143454	6,507161	24,471064	-1,903549	49,474349	26,472457	47,751171	6,409840	-0,104158
	2346,000000	28,509261	-0,275825	-0,140154		28,132271	6,515219	24,462795	-1,889057	49,438569	26,475163	47,715113	6,408132	-0,103100
	2347,000000	28,295968	-0,294083	-0,129371		28,126314	6,510147	24,467696	-1,855567	49,444160	26,464883	47,674248	6,411549	-0,105215
	2348,000000	27,587472	-0,274122	-0,136844		28,140672	6,535115	24,456475	-1,850072	49,369384	26,464697	47,631001	6,408132	-0,104158
	2349,000000	28,345705	-0,290803	-0,089436		28,134465	6,550738	24,456331	-1,815381	49,391855	26,473271	47,609757	6,411549	-0,105215
	2350,000000	28,402571	-0,275777	-0,119270		28,125960	6,544740	24,464390	-1,799012	49,404143	26,460856	47,560275	6,408132	-0,105215
	2351,000000	28,189453	-0,295690	-0,104326		28,125276	6,552500	24,454488	-1,762817	49,397348	26,466242	47,539152	6,409840	-0,103100
	2352,000000	28,367027	-0,294219	-0,102097		28,130620	6,561568	24,457637	-1,750332	49,395429	26,468429	47,496064	6,408132	-0,106273
	2353,000000	28,352812	-0,279961	-0,123513		28,133021	6,575652	24,463363	-1,723785	49,375396	26,479180	47,463930	6,411549	-0,104158
	2354,000000	28,423902	-0,294676	-0,114854		28,112452	6,582936	24,474252	-1,697672	49,376274	26,453624	47,424683	6,411549	-0,104158
	2355,000000	28,161064	-0,288469	-0,112559		28,123056	6,591397	24,454657	-1,674141	49,384070	26,459379	47,397405	6,411549	-0,105215
	2356,000000	28,466574	-0,292758	-0,110185		28,115179	6,591167	24,466849	-1,654441	49,361621	26,475391	47,346916	6,411549	-0,106273
	2357,000000	28,295968	-0,303900	-0,138312		28,116940	6,616008	24,473040	-1,630842	49,346899	26,458145	47,331765	6,413257	-0,103100
	2358,000000	28,345705	-0,273433	-0,132732		28,121987	6,621452	24,496353	-1,606773	49,345642	26,458751	47,288201	6,409840	-0,103100
	2359,000000	28,402571	-0,300247	-0,120458		28,124553	6,640280	24,480861	-1,568347	49,365241	26,470581	47,261104	6,404715	-0,103100
	2360,000000	28,459461	-0,307233	-0,116149		28,104877	6,630323	24,456145	-1,556344	49,369374	26,467372	47,230437	6,408132	-0,104158
	2361,000000	28,281761	-0,310943	-0,096334		28,111141	6,632598	24,471094	-1,522496	49,379520	26,460400	47,182313	6,409840	-0,105215
	2362,000000	28,395461	-0,279992	-0,126248		28,108806	6,657025	24,472991	-1,496509	49,367291	26,463692	47,158762	6,409840	-0,104158
	2363,000000	28,352812	-0,283408	-0,118710		28,121260	6,656145	24,488433	-1,482739	49,336444	26,462163	47,117437	6,409840	-0,104158
	2364,000000	28,338599	-0,295700	-0,116670		28,112422	6,676221	24,473301	-1,461868	49,344959	26,464024	47,094288	6,406423	-0,106273
	2365,000000	28,452348	-0,291428	-0,131773		28,116023	6,675571	24,485761	-1,427212	49,331140	26,471182	47,048835	6,406423	-0,103100
	2366,000000	28,288865	-0,288237	-0,108529		28,112112	6,702340	24,454370	-1,392693	49,328218	26,456295	46,999072	6,408132	-0,105215
	2367,000000	28,623163	-0,290103	-0,114560		28,117232	6,693973	24,458031	-1,363152	49,349606	26,463656	46,977349	6,411549	-0,106273
	2368,000000	28,367027	-0,288369	-0,116948		28,099970	6,712207	24,466524	-1,344701	49,344419	26,469783	46,947533	6,408132	-0,105215
	2369,000000	28,217849	-0,300200	-0,113119		28,090585	6,707918	24,477941	-1,317651	49,381124	26,459954	46,900933	6,406423	-0,102042
	2370,000000	28,303073	-0,291858	-0,135935		28,105053	6,726717	24,485448	-1,297889	49,405575	26,482167	46,854352	6,408132	-0,102042
	2371,000000	28,310177	-0,279970	-0,128384		28,114763	6,731356	24,478045	-1,264534	49,420349	26,473282	46,835110	6,409840	-0,105215
	2372,000000	28,310177	-0,292684	-0,119816		28,102322	6,749340	24,460404	-1,247280	49,425763	26,475096	46,798150	6,409840	-0,104158
	2373,000000	28,324387	-0,288632	-0,134468		28,112663	6,753353	24,469303	-1,223379	49,412285	26,464371	46,771303	6,404715	-0,103100
	2374,000000	28,331493	-0,269791	-0,141500		28,098632	6,746236	24,473846	-1,238006	49,429456	26,476698	46,742513	6,406423	-0,105215
	2375,000000	28,338599	-0,282130	-0,123472		28,122301	6,771850	24,467357	-1,173731	49,425604	26,470784	46,694325	6,409840	-0,100985
	2376,000000	28,232049	-0,304850	-0,116856		28,125288	6,786589	24,472934	-1,150169	49,456078	26,483339	46,696177	6,413257	-0,103100
	2377,000000	28,530610	-0,286618	-0,125181		28,108593	6,782023	24,467431	-1,137300	49,454748	26,470406	46,630217	6,408132	-0,104158
	2378,000000	28,324387	-0,297408	-0,124513		28,107338	6,784142	24,452531	-1,112119	49,463657	26,481478	46,586064	6,406423	-0,102042
	2379,000000	28,317282	-0,282587	-0,140152		28,113059	6,804434	24,471174	-1,077013	49,453047	26,489839	46,564232	6,404715	-0,104158
	2380,000000	28,388352	-0,291973	-0,114119		28,105248	6,799206	24,472740	-1,067997	49,445657	26,487942	46,531943	6,409840	-0,105215
	2381,000000	28,139776	-0,310322	-0,120377		28,101743	6,814641	24,467197	-1,028198	49,436507	26,499290	46,486610	6,406423	-0,103100
	2382,000000	28,281761	-0,307700	-0,133052		28,102797	6,816291	24,469913	-1,017741	49,427618	26,488627	46,481549	6,406423	-0,102042
	2383,000000	28,324387	-0,292215	-0,131639		28,115552	6,828466	24,462430	-1,003133	49,442972	26,503530	46,429934	6,404715	-0,103100
	2384,000000	28,352812	-0,285262	-0,104393		28,100954	6,853882	24,469539	-0,956368	49,443990	26,502291	46,403360	6,406423	-0,102042
	2385,000000	28,367027	-0,291253	-0,122978		28,085560	6,843792	24,466632	-0,946599	49,461546	26,487916	46,368205	6,408132	-0,106273
	2386,000000	28,345705	-0,288562	-0,120324		28,103817	6,849237	24,454713	-0,915874	49,453967	26,500140	46,317932	6,409840	-0,100985
