Timestamp	Iterationer	Rumtemperatur	Slush Ice temperatur	Brinetemperatur	Lufttemperaturen fra kondensator	Motortemperatur	Temperaturen efter fordamper	Kondensator luft	Kompressortemperatur	Temperatur efter EPV	Temperatur efter kompressor	Temperatur efter kondensator 	Tryk høj	Tryk lav	P1 Temp	P1 Tryk	P1 Enthalpy	P1 Entrophy	P1 Quality	P2 Temp	P2 Tryk	P2 Enthalpy	P2 Entrophy	P2 Quality	P3 Temp	P3 Tryk	P3 Enthalpy	P3 Entrophy	P3 Quality	P4 Temp	P4 Tryk	P4 Enthalpy	P4 Entrophy	P4 Quality
	9530,000000	25,301383	22,827310	14,168957		22,520369	19,548316	22,955340	20,126985	23,009314	23,266965	22,995829	5,256594	1,634620	-2,900870	2,632505	396,901396	1,728753	1,000000	26,492618	6,268554	414,838091	1,728753	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,900870	2,632505	231,720817	1,117537	0,177335
	9531,000000	25,315310	22,820003	14,169074		22,535325	19,538195	22,966847	20,113597	23,002971	23,264514	22,991342	5,254886	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,492618	6,268554	414,838091	1,728753	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,900870	2,632505	231,720817	1,117537	0,177335
	9532,000000	25,148256	22,833364	14,174844		22,529337	19,519478	22,968267	20,109532	23,010087	23,272713	23,005263	5,256594	1,635678	-2,911693	2,631447	396,895012	1,728759	1,000000	26,484631	6,266845	414,834292	1,728759	-1,000000	23,003417	6,266845	231,708036	1,110479	0,000000	-2,911693	2,631447	231,708036	1,117495	0,177336
	9533,000000	25,266570	22,824679	14,188516		22,513601	19,524459	22,980245	20,145342	22,993031	23,273811	22,997895	5,258303	1,634620	-2,911693	2,631447	396,895012	1,728759	1,000000	26,484631	6,266845	414,834292	1,728759	-1,000000	23,003417	6,266845	231,708036	1,110479	0,000000	-2,911693	2,631447	231,708036	1,117495	0,177336
	9534,000000	25,113473	22,824992	14,179133		22,524809	19,528421	22,961943	20,115058	22,997348	23,267473	22,999148	5,256594	1,635678	-2,911693	2,631447	396,895012	1,728759	1,000000	26,484631	6,266845	414,834292	1,728759	-1,000000	23,003417	6,266845	231,708036	1,110479	0,000000	-2,911693	2,631447	231,708036	1,117495	0,177336
	9535,000000	25,280494	22,821589	14,164283		22,520676	19,525692	22,976227	20,134292	23,013287	23,272206	22,979027	5,256594	1,633563	-2,879234	2,634620	396,914156	1,728740	1,000000	26,498687	6,270262	414,839963	1,728740	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,879234	2,634620	231,733597	1,117573	0,177269
	9536,000000	25,196964	22,812744	14,153800		22,516915	19,525956	22,973972	20,122654	23,012058	23,262683	22,981267	5,258303	1,630390	-2,879234	2,634620	396,914156	1,728740	1,000000	26,498687	6,270262	414,839963	1,728740	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,879234	2,634620	231,733597	1,117573	0,177269
	9537,000000	25,127385	22,831137	14,175633		22,531757	19,532785	22,983527	20,145048	22,998333	23,272551	22,993644	5,256594	1,634620	-2,879234	2,634620	396,914156	1,728740	1,000000	26,508589	6,271971	414,845686	1,728740	-1,000000	23,030463	6,271971	231,746374	1,110607	0,000000	-2,879234	2,634620	231,746374	1,117620	0,177333
	9538,000000	25,210883	22,823726	14,164804		22,532348	19,558198	22,963163	20,132698	23,031462	23,293384	23,001450	5,258303	1,633563	-2,879234	2,634620	396,914156	1,728740	1,000000	26,508589	6,271971	414,845686	1,728740	-1,000000	23,030463	6,271971	231,746374	1,110607	0,000000	-2,879234	2,634620	231,746374	1,117620	0,177333
	9539,000000	25,287457	22,815605	14,171968		22,528393	19,542426	22,992323	20,147547	23,006064	23,274516	22,991829	5,256594	1,633563	-2,890050	2,633563	396,907777	1,728746	1,000000	26,490700	6,268554	414,836164	1,728746	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,890050	2,633563	231,720817	1,117531	0,177270
	9540,000000	25,294420	22,817177	14,162152		22,517388	19,532704	22,977380	20,143108	23,006088	23,263937	22,989268	5,258303	1,632505	-2,890050	2,633563	396,907777	1,728746	1,000000	26,490700	6,268554	414,836164	1,728746	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,890050	2,633563	231,720817	1,117531	0,177270
	9541,000000	25,391929	22,812988	14,177809		22,526453	19,530536	22,984889	20,143932	23,017735	23,279854	22,991091	5,256594	1,632505	-2,879234	2,634620	396,914156	1,728740	1,000000	26,508589	6,271971	414,845686	1,728740	-1,000000	23,030463	6,271971	231,746374	1,110607	0,000000	-2,879234	2,634620	231,746374	1,117620	0,177333
	9542,000000	25,301383	22,819063	14,167709		22,532445	19,522744	22,970977	20,143641	23,009607	23,269269	23,001485	5,261720	1,631447	-2,879234	2,634620	396,914156	1,728740	1,000000	26,508589	6,271971	414,845686	1,728740	-1,000000	23,030463	6,271971	231,746374	1,110607	0,000000	-2,879234	2,634620	231,746374	1,117620	0,177333
	9543,000000	25,301383	22,821478	14,169196		22,524581	19,527321	22,977889	20,153760	22,997372	23,246801	23,000330	5,260011	1,633563	-2,879234	2,634620	396,914156	1,728740	1,000000	26,508589	6,271971	414,845686	1,728740	-1,000000	23,030463	6,271971	231,746374	1,110607	0,000000	-2,879234	2,634620	231,746374	1,117620	0,177333
	9544,000000	25,377996	22,824241	14,172955		22,510835	19,542693	22,981180	20,137771	23,003717	23,274128	22,991258	5,258303	1,634620	-2,890050	2,633563	396,907777	1,728746	1,000000	26,500604	6,270262	414,841889	1,728746	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,890050	2,633563	231,733597	1,117578	0,177334
	9545,000000	25,148256	22,813642	14,163096		22,527010	19,541485	22,963021	20,143638	22,993933	23,250471	23,000762	5,258303	1,632505	-2,890050	2,633563	396,907777	1,728746	1,000000	26,500604	6,270262	414,841889	1,728746	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,890050	2,633563	231,733597	1,117578	0,177334
	9546,000000	25,252646	22,833663	14,159862		22,514078	19,539077	22,960502	20,152778	22,990417	23,255711	22,983772	5,260011	1,633563	-2,911693	2,631447	396,895012	1,728759	1,000000	26,504439	6,270262	414,845744	1,728759	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,911693	2,631447	231,733597	1,117590	0,177464
	9547,000000	25,155214	22,833399	14,164649		22,533124	19,546280	22,954192	20,152486	23,013258	23,256204	22,999850	5,261720	1,635678	-2,911693	2,631447	396,895012	1,728759	1,000000	26,504439	6,270262	414,845744	1,728759	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,911693	2,631447	231,733597	1,117590	0,177464
	9548,000000	25,336203	22,825793	14,153237		22,523889	19,540040	22,965076	20,135510	23,004808	23,264860	23,000135	5,260011	1,634620	-2,879234	2,634620	396,914156	1,728740	1,000000	26,488784	6,268554	414,834238	1,728740	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,879234	2,634620	231,720817	1,117526	0,177206
	9549,000000	25,280494	22,823900	14,180051		22,526984	19,549627	22,962996	20,150600	23,015096	23,271501	22,992044	5,258303	1,630390	-2,879234	2,634620	396,914156	1,728740	1,000000	26,488784	6,268554	414,834238	1,728740	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,879234	2,634620	231,720817	1,117526	0,177206
	9550,000000	25,120429	22,823392	14,152700		22,534970	19,540226	22,970539	20,158380	22,997530	23,269085	22,991724	5,254886	1,634620	-2,879234	2,634620	396,914156	1,728740	1,000000	26,488784	6,268554	414,834238	1,728740	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,879234	2,634620	231,720817	1,117526	0,177206
	9551,000000	25,092606	22,822021	14,192164		22,521166	19,544001	22,974506	20,137953	23,013228	23,281960	22,990541	5,254886	1,633563	-2,890050	2,633563	396,907777	1,728746	1,000000	26,500604	6,270262	414,841889	1,728746	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,890050	2,633563	231,733597	1,117578	0,177334
	9552,000000	25,259608	22,819989	14,171615		22,525213	19,545180	22,968776	20,143957	22,994999	23,280854	22,996024	5,266845	1,631447	-2,890050	2,633563	396,907777	1,728746	1,000000	26,500604	6,270262	414,841889	1,728746	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,890050	2,633563	231,733597	1,117578	0,177334
	9553,000000	25,280494	22,821680	14,176603		22,544187	19,549117	22,952287	20,154185	23,014216	23,276100	23,007482	5,256594	1,632505	-2,922519	2,630390	396,888626	1,728765	1,000000	26,496456	6,268554	414,841948	1,728765	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,922519	2,630390	231,720817	1,117548	0,177465
	9554,000000	25,322274	22,823496	14,172974		22,524109	19,556561	22,973011	20,139999	23,005581	23,266719	22,973983	5,256594	1,634620	-2,922519	2,630390	396,888626	1,728765	1,000000	26,496456	6,268554	414,841948	1,728765	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,922519	2,630390	231,720817	1,117548	0,177465
	9555,000000	25,224803	22,810197	14,189263		22,544499	19,545876	22,957742	20,159151	23,007258	23,259535	22,998633	5,258303	1,633563	-2,890050	2,633563	396,907777	1,728746	1,000000	26,480795	6,266845	414,830438	1,728746	-1,000000	23,003417	6,266845	231,708036	1,110479	0,000000	-2,890050	2,633563	231,708036	1,117484	0,177207
	9556,000000	25,245685	22,828917	14,176830		22,537070	19,550779	22,950199	20,154345	23,008780	23,287419	22,983535	5,258303	1,630390	-2,890050	2,633563	396,907777	1,728746	1,000000	26,480795	6,266845	414,830438	1,728746	-1,000000	23,003417	6,266845	231,708036	1,110479	0,000000	-2,890050	2,633563	231,708036	1,117484	0,177207
	9557,000000	25,322274	22,821624	14,162274		22,536143	19,547723	22,965635	20,161727	23,014321	23,277185	22,992399	5,260011	1,634620	-2,890050	2,633563	396,907777	1,728746	1,000000	26,480795	6,266845	414,830438	1,728746	-1,000000	23,003417	6,266845	231,708036	1,110479	0,000000	-2,890050	2,633563	231,708036	1,117484	0,177207
	9558,000000	25,099561	22,822515	14,169630		22,531951	19,557203	22,956155	20,160719	23,018532	23,277136	22,990096	5,258303	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,492618	6,268554	414,838091	1,728753	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,900870	2,632505	231,720817	1,117537	0,177335
	9559,000000	25,224803	22,821471	14,163445		22,521950	19,561189	22,976386	20,146079	23,015038	23,257443	22,985859	5,256594	1,633563	-2,900870	2,632505	396,901396	1,728753	1,000000	26,492618	6,268554	414,838091	1,728753	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,900870	2,632505	231,720817	1,117537	0,177335
	9560,000000	25,141299	22,841722	14,171545		22,535266	19,557629	22,966788	20,152960	23,005898	23,271473	22,990514	5,254886	1,633563	-2,922519	2,630390	396,888626	1,728765	1,000000	26,506359	6,270262	414,847673	1,728765	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,922519	2,630390	231,733597	1,117595	0,177529
	9561,000000	25,148256	22,827428	14,162197		22,535696	19,559128	22,954167	20,149613	23,010375	23,260620	22,977162	5,258303	1,632505	-2,922519	2,630390	396,888626	1,728765	1,000000	26,506359	6,270262	414,847673	1,728765	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,922519	2,630390	231,733597	1,117595	0,177529
	9562,000000	25,134342	22,849168	14,179213		22,526031	19,553746	22,979142	20,156173	23,025538	23,263035	22,984996	5,260011	1,634620	-2,900870	2,632505	396,901396	1,728753	1,000000	26,502521	6,270262	414,843816	1,728753	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,900870	2,632505	231,733597	1,117584	0,177399
	9563,000000	25,308346	22,820337	14,170497		22,527027	19,563629	22,972410	20,164119	23,012989	23,265233	22,995245	5,258303	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,502521	6,270262	414,843816	1,728753	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,900870	2,632505	231,733597	1,117584	0,177399
	9564,000000	25,210883	22,832111	14,177580		22,534258	19,562933	22,947046	20,162313	22,996253	23,269353	22,997060	5,256594	1,631447	-2,890050	2,633563	396,907777	1,728746	1,000000	26,490700	6,268554	414,836164	1,728746	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,890050	2,633563	231,720817	1,117531	0,177270
	9565,000000	25,308346	22,846850	14,162934		22,524151	19,559770	22,981690	20,164010	23,011760	23,252133	22,983619	5,258303	1,633563	-2,890050	2,633563	396,907777	1,728746	1,000000	26,490700	6,268554	414,836164	1,728746	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,890050	2,633563	231,720817	1,117531	0,177270
	9566,000000	25,190005	22,821624	14,166563		22,525492	19,542715	22,964825	20,150065	23,008590	23,261021	23,002167	5,261720	1,633563	-2,890050	2,633563	396,907777	1,728746	1,000000	26,490700	6,268554	414,836164	1,728746	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,890050	2,633563	231,720817	1,117531	0,177270
	9567,000000	25,057833	22,855507	14,151193		22,544752	19,546518	22,976737	20,159416	22,998196	23,258803	22,989080	5,260011	1,631447	-2,879234	2,634620	396,914156	1,728740	1,000000	26,498687	6,270262	414,839963	1,728740	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,879234	2,634620	231,733597	1,117573	0,177269
	9568,000000	25,210883	22,832696	14,166247		22,524172	19,548203	22,988878	20,161460	23,027111	23,251689	22,989004	5,261720	1,632505	-2,879234	2,634620	396,914156	1,728740	1,000000	26,498687	6,270262	414,839963	1,728740	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,879234	2,634620	231,733597	1,117573	0,177269
	9569,000000	25,266570	22,834853	14,169665		22,542880	19,562583	22,982417	20,163453	23,025380	23,262810	22,981580	5,258303	1,634620	-2,890050	2,633563	396,907777	1,728746	1,000000	26,480795	6,266845	414,830438	1,728746	-1,000000	23,003417	6,266845	231,708036	1,110479	0,000000	-2,890050	2,633563	231,708036	1,117484	0,177207
	9570,000000	25,273532	22,837964	14,173576		22,536096	19,551121	22,984150	20,160264	22,994197	23,272234	22,999154	5,258303	1,632505	-2,890050	2,633563	396,907777	1,728746	1,000000	26,480795	6,266845	414,830438	1,728746	-1,000000	23,003417	6,266845	231,708036	1,110479	0,000000	-2,890050	2,633563	231,708036	1,117484	0,177207
	9571,000000	25,315310	22,838848	14,167682		22,544828	19,540115	22,976995	20,158643	23,021673	23,265522	22,978436	5,256594	1,631447	-2,911693	2,631447	396,895012	1,728759	1,000000	26,484631	6,266845	414,834292	1,728759	-1,000000	23,003417	6,266845	231,708036	1,110479	0,000000	-2,911693	2,631447	231,708036	1,117495	0,177336
	9572,000000	25,203923	22,834589	14,182024		22,540641	19,553023	22,987182	20,175538	23,012879	23,256077	22,983194	5,260011	1,632505	-2,911693	2,631447	396,895012	1,728759	1,000000	26,484631	6,266845	414,834292	1,728759	-1,000000	23,003417	6,266845	231,708036	1,110479	0,000000	-2,911693	2,631447	231,708036	1,117495	0,177336
	9573,000000	25,322274	22,831555	14,165386		22,543656	19,560709	22,993292	20,164197	23,021649	23,239314	22,983918	5,260011	1,633563	-2,879234	2,634620	396,914156	1,728740	1,000000	26,498687	6,270262	414,839963	1,728740	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,879234	2,634620	231,733597	1,117573	0,177269
	9574,000000	25,287457	22,822689	14,195246		22,561436	19,542419	22,977275	20,165018	23,019861	23,261718	22,988955	5,256594	1,631447	-2,879234	2,634620	396,914156	1,728740	1,000000	26,498687	6,270262	414,839963	1,728740	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,879234	2,634620	231,733597	1,117573	0,177269
	9575,000000	25,308346	22,832098	14,171156		22,544719	19,550881	22,995079	20,183826	23,008509	23,264965	22,991035	5,258303	1,633563	-2,879234	2,634620	396,914156	1,728740	1,000000	26,498687	6,270262	414,839963	1,728740	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,879234	2,634620	231,733597	1,117573	0,177269
	9576,000000	25,106517	22,825250	14,163089		22,520963	19,564188	22,988639	20,182895	23,019515	23,247956	22,984189	5,254886	1,633563	-2,911693	2,631447	396,895012	1,728759	1,000000	26,494536	6,268554	414,840019	1,728759	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,911693	2,631447	231,720817	1,117542	0,177400
	9577,000000	25,308346	22,829836	14,188751		22,543918	19,561324	22,998145	20,167410	23,034947	23,251837	22,996664	5,261720	1,631447	-2,911693	2,631447	396,895012	1,728759	1,000000	26,494536	6,268554	414,840019	1,728759	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,911693	2,631447	231,720817	1,117542	0,177400
	9578,000000	25,364064	22,837303	14,174539		22,543036	19,551790	23,000947	20,175431	23,022100	23,256922	22,983654	5,258303	1,632505	-2,911693	2,631447	396,895012	1,728759	1,000000	26,494536	6,268554	414,840019	1,728759	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,911693	2,631447	231,720817	1,117542	0,177400
	9579,000000	25,343167	22,830337	14,171677		22,519470	19,545121	22,998922	20,188525	23,008373	23,262613	22,984955	5,256594	1,635678	-2,911693	2,631447	396,895012	1,728759	1,000000	26,494536	6,268554	414,840019	1,728759	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,911693	2,631447	231,720817	1,117542	0,177400
	9580,000000	25,336203	22,828347	14,169814		22,553312	19,552565	22,996608	20,181777	23,016528	23,255084	22,990479	5,256594	1,631447	-2,890050	2,633563	396,907777	1,728746	1,000000	26,510505	6,271971	414,847612	1,728746	-1,000000	23,030463	6,271971	231,746374	1,110607	0,000000	-2,890050	2,633563	231,746374	1,117626	0,177398
	9581,000000	25,433735	22,823253	14,186163		22,532896	19,546486	22,998989	20,187647	23,023909	23,246505	22,994403	5,260011	1,635678	-2,890050	2,633563	396,907777	1,728746	1,000000	26,510505	6,271971	414,847612	1,728746	-1,000000	23,030463	6,271971	231,746374	1,110607	0,000000	-2,890050	2,633563	231,746374	1,117626	0,177398
	9582,000000	25,134342	22,822661	14,185885		22,539035	19,556421	23,002864	20,193412	22,999845	23,232595	23,010154	5,256594	1,633563	-2,900870	2,632505	396,901396	1,728753	1,000000	26,492618	6,268554	414,838091	1,728753	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,900870	2,632505	231,720817	1,117537	0,177335
	9583,000000	25,329238	22,830052	14,183415		22,554492	19,558670	23,011008	20,194528	23,022605	23,256429	22,996879	5,256594	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,492618	6,268554	414,838091	1,728753	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,900870	2,632505	231,720817	1,117537	0,177335
	9584,000000	25,384962	22,832104	14,162177		22,545406	19,557303	23,008807	20,186106	23,008931	23,235877	23,008888	5,258303	1,631447	-2,900870	2,632505	396,901396	1,728753	1,000000	26,492618	6,268554	414,838091	1,728753	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,900870	2,632505	231,720817	1,117537	0,177335
	9585,000000	25,259608	22,824255	14,181345		22,533958	19,558940	22,975233	20,198514	23,009441	23,245808	22,988454	5,256594	1,634620	-2,911693	2,631447	396,895012	1,728759	1,000000	26,494536	6,268554	414,840019	1,728759	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,911693	2,631447	231,720817	1,117542	0,177400
	9586,000000	25,224803	22,815291	14,175264		22,540941	19,569325	22,976085	20,197289	23,020151	23,253281	22,984001	5,258303	1,632505	-2,911693	2,631447	396,895012	1,728759	1,000000	26,494536	6,268554	414,840019	1,728759	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,911693	2,631447	231,720817	1,117542	0,177400
	9587,000000	25,322274	22,829745	14,189896		22,552148	19,564239	22,977630	20,211209	22,993821	23,261824	22,992253	5,256594	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,502521	6,270262	414,843816	1,728753	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,900870	2,632505	231,733597	1,117584	0,177399
	9588,000000	25,350133	22,826328	14,170949		22,552123	19,545496	23,005170	20,222365	23,022924	23,261218	22,982826	5,256594	1,633563	-2,900870	2,632505	396,901396	1,728753	1,000000	26,502521	6,270262	414,843816	1,728753	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,900870	2,632505	231,733597	1,117584	0,177399
	9589,000000	25,176088	22,831325	14,172010		22,540709	19,567076	22,981001	20,193942	23,020898	23,244597	22,997213	5,258303	1,632505	-2,879234	2,634620	396,914156	1,728740	1,000000	26,518488	6,273679	414,851408	1,728740	-1,000000	23,039475	6,273679	231,759149	1,110650	0,000000	-2,879234	2,634620	231,759149	1,117667	0,177396
	9590,000000	25,252646	22,852410	14,175791		22,560142	19,553179	23,000985	20,203956	23,021244	23,246350	23,007399	5,258303	1,632505	-2,879234	2,634620	396,914156	1,728740	1,000000	26,518488	6,273679	414,851408	1,728740	-1,000000	23,039475	6,273679	231,759149	1,110650	0,000000	-2,879234	2,634620	231,759149	1,117667	0,177396
	9591,000000	25,092606	22,825076	14,163290		22,564097	19,564695	22,988364	20,199017	23,003976	23,258239	22,991717	5,260011	1,632505	-2,879234	2,634620	396,914156	1,728740	1,000000	26,518488	6,273679	414,851408	1,728740	-1,000000	23,039475	6,273679	231,759149	1,110650	0,000000	-2,879234	2,634620	231,759149	1,117667	0,177396
	9592,000000	25,357098	22,826489	14,176512		22,555951	19,539765	23,001795	20,205524	23,021698	23,264423	23,004964	5,260011	1,633563	-2,900870	2,632505	396,901396	1,728753	1,000000	26,502521	6,270262	414,843816	1,728753	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,900870	2,632505	231,733597	1,117584	0,177399
	9593,000000	25,085651	22,827428	14,171816		22,541632	19,569593	22,999557	20,217635	23,025268	23,261190	22,993693	5,260011	1,635678	-2,900870	2,632505	396,901396	1,728753	1,000000	26,502521	6,270262	414,843816	1,728753	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,900870	2,632505	231,733597	1,117584	0,177399
	9594,000000	25,127385	22,825250	14,162225		22,529261	19,545094	22,988589	20,205604	23,012077	23,247195	22,996775	5,256594	1,635678	-2,900870	2,632505	396,901396	1,728753	1,000000	26,492618	6,268554	414,838091	1,728753	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,900870	2,632505	231,720817	1,117537	0,177335
	9595,000000	25,301383	22,822828	14,175471		22,541514	19,561292	22,996132	20,216094	23,022975	23,252731	22,997735	5,258303	1,632505	-2,900870	2,632505	396,901396	1,728753	1,000000	26,492618	6,268554	414,838091	1,728753	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,900870	2,632505	231,720817	1,117537	0,177335
	9596,000000	25,273532	22,827644	14,176719		22,533520	19,558829	22,997218	20,192083	23,013808	23,263120	22,997290	5,254886	1,633563	-2,890050	2,633563	396,907777	1,728746	1,000000	26,490700	6,268554	414,836164	1,728746	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,890050	2,633563	231,720817	1,117531	0,177270
	9597,000000	25,176088	22,825201	14,186396		22,542771	19,547532	22,995906	20,225500	23,021966	23,231363	22,986019	5,256594	1,633563	-2,890050	2,633563	396,907777	1,728746	1,000000	26,490700	6,268554	414,836164	1,728746	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,890050	2,633563	231,720817	1,117531	0,177270
	9598,000000	25,350133	22,834749	14,180464		22,526605	19,557303	22,969603	20,210278	23,007066	23,265557	22,988990	5,261720	1,632505	-2,868421	2,635678	396,920533	1,728733	1,000000	26,506674	6,271971	414,843762	1,728733	-1,000000	23,030463	6,271971	231,746374	1,110607	0,000000	-2,868421	2,635678	231,746374	1,117615	0,177268
	9599,000000	25,364064	22,831248	14,199211		22,542492	19,563382	22,991955	20,219655	23,021698	23,264106	23,014606	5,256594	1,633563	-2,868421	2,635678	396,920533	1,728733	1,000000	26,506674	6,271971	414,843762	1,728733	-1,000000	23,030463	6,271971	231,746374	1,110607	0,000000	-2,868421	2,635678	231,746374	1,117615	0,177268
	9600,000000	25,113473	22,829571	14,189343		22,541084	19,552349	22,993317	20,226559	23,019298	23,264310	22,997526	5,256594	1,635678	-2,868421	2,635678	396,920533	1,728733	1,000000	26,506674	6,271971	414,843762	1,728733	-1,000000	23,030463	6,271971	231,746374	1,110607	0,000000	-2,868421	2,635678	231,746374	1,117615	0,177268
	9601,000000	25,315310	22,828333	14,176182		22,529017	19,577278	23,016095	20,214475	23,030306	23,250506	23,009625	5,260011	1,634620	-2,890050	2,633563	396,907777	1,728746	1,000000	26,500604	6,270262	414,841889	1,728746	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,890050	2,633563	231,733597	1,117578	0,177334
	9602,000000	25,308346	22,819272	14,189168		22,542130	19,572966	22,977630	20,209082	23,019298	23,259972	22,978964	5,261720	1,633563	-2,890050	2,633563	396,907777	1,728746	1,000000	26,500604	6,270262	414,841889	1,728746	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,890050	2,633563	231,733597	1,117578	0,177334
	9603,000000	25,224803	22,816433	14,172042		22,548243	19,562576	22,989015	20,230754	23,010448	23,255767	23,000546	5,261720	1,635678	-2,890050	2,633563	396,907777	1,728746	1,000000	26,490700	6,268554	414,836164	1,728746	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,890050	2,633563	231,720817	1,117531	0,177270
	9604,000000	25,134342	22,841255	14,164211		22,544415	19,571577	22,997719	20,214397	23,009707	23,257690	22,989484	5,260011	1,633563	-2,890050	2,633563	396,907777	1,728746	1,000000	26,490700	6,268554	414,836164	1,728746	-1,000000	23,012434	6,268554	231,720817	1,110522	0,000000	-2,890050	2,633563	231,720817	1,117531	0,177270
	9605,000000	25,315310	22,832438	14,164926		22,540692	19,564315	23,000463	20,208681	23,028969	23,258274	22,998139	5,263428	1,633563	-2,879234	2,634620	396,914156	1,728740	1,000000	26,498687	6,270262	414,839963	1,728740	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,879234	2,634620	231,733597	1,117573	0,177269
	9606,000000	25,217843	22,822772	14,213245		22,539355	19,561532	22,978006	20,228232	23,014633	23,246019	23,002188	5,261720	1,632505	-2,879234	2,634620	396,914156	1,728740	1,000000	26,498687	6,270262	414,839963	1,728740	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,879234	2,634620	231,733597	1,117573	0,177269
	9607,000000	25,308346	22,818882	14,177715		22,526681	19,574649	22,986768	20,241244	23,018734	23,263380	22,994542	5,254886	1,632505	-2,868421	2,635678	396,920533	1,728733	1,000000	26,496772	6,270262	414,838038	1,728733	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,868421	2,635678	231,733597	1,117567	0,177204
	9608,000000	25,203923	22,830560	14,177214		22,533478	19,570744	22,974757	20,220265	23,009997	23,260366	22,977288	5,256594	1,631447	-2,868421	2,635678	396,920533	1,728733	1,000000	26,496772	6,270262	414,838038	1,728733	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,868421	2,635678	231,733597	1,117567	0,177204
	9609,000000	25,224803	22,815243	14,205531		22,541763	19,552400	22,982780	20,212852	23,023080	23,249428	22,978317	5,261720	1,633563	-2,868421	2,635678	396,920533	1,728733	1,000000	26,496772	6,270262	414,838038	1,728733	-1,000000	23,021450	6,270262	231,733597	1,110564	0,000000	-2,868421	2,635678	231,733597	1,117567	0,177204
